,month_year_day,scammer,total_value_to_binance_sum
652,2023-11-11,0x09924906af716f2b61af0322258574b6b7203270,1.25
653,2023-11-14,0x3247852fd0315a47a8c13fa821bb291d7bb61d2f,2.9325579947680764
654,2023-11-02,0x0414c9e217fdd6c0baa322c2c65fc52412ab989b,0.1389274798555154
655,2023-11-09,0x342d8532a017320a6471833f201803fee155766a,84.25075422
656,2023-11-24,0xa54229b8a5b990a19160ff1e72a34bbf9fc8ec05,0.398420274102817
657,2023-11-05,0x4571808a39fd3e7d03fcde186cb025ef0f5583c4,0.52
658,2023-11-04,0xed11797e9b150684fbb8fbe548e4e6e68868639e,0.9166472719713984
659,2023-11-21,0xdbd4fd52102cbb8b44abef74d630e3eaa675fc1a,44.31579709
660,2023-11-08,0xf698cb85014702653c6c17d55cfa380618e8f098,2.0
661,2023-11-25,0x4c87ccdc06e89b37e34e92a6a0b543683606a861,0.0872438388030988
662,2023-11-20,0x97f92ab3ae62e67a33abc4c0c94b29e910bb550f,0.25
663,2023-11-01,0xa43c91dd52009ede848f63abcc80361d0eafbe05,0.956573758351472
664,2023-11-01,0xbf847121f13aa0c04930813539e61f6d6228679b,0.0040357579208659
665,2023-11-19,0xccca95ebaf66002e0c2f4bc3b7d3f2c997609255,0.225
666,2023-11-19,0xc63267e6f8f4bcf69809ae7640af3f1f2280ff04,0.103
667,2023-11-01,0x624b5b262ca750583386e5b5ce1d9f61c691148e,0.2208
668,2023-11-16,0x54e35a069ff7916d594c4b7fd404bd7688f589da,67.2
669,2023-11-20,0x0f087c98ca562fba385b000dcf694dd29ca3d4ec,0.1495100318102609
670,2023-11-02,0x8badd8b59ddaf9a12c4910ca1b2e8ea750a71594,0.02731598
671,2023-11-12,0x2bf91eb02f5977f8736dbae47c804c881ee13fd5,0.0060665482584926
672,2023-11-18,0xa4b3f84fe73a42a7a176f9723ac462e340c90c8d,0.1028100457876037
673,2023-11-20,0xeae3d0549442b8f2c758b18871002b9ad42f9493,0.492109014329774
674,2023-11-13,0x7517ef878cf234f18835ee9d566d03290cfd03a1,0.05
675,2023-11-18,0x8cdca514f4169a2cc39dbdb80906bfde0145c7a5,0.0341810525011019
676,2023-11-18,0xfd6ab26eb2c97360147579f57737adc9bf1c9162,0.95
677,2023-11-10,0xea3293875f225e0a0a970d342e87c59bb319d9a1,0.015502796402011
678,2023-11-07,0xd01f2dbdbe5c8d7edf190a1c9b11dbf935decaca,1.6556902425857187
679,2023-11-23,0xf54bf88420ca9ac3b4eeba8c1d96a17ed66fd26f,0.0484336555785884
680,2023-11-03,0x81fbd7a1f4ad93853b73437f909b54dd9e68f62d,50.0
681,2023-11-21,0x4867c05b6daa432bfab8767fd0c61ee9b457fe74,0.197885877461049
682,2023-11-08,0x003ec7da98e6c6a57ebac3fbe091e17a0dd42f15,0.350669964194751
683,2023-11-26,0x841a63d6b17927de583404bcdc5281b99a0b801d,0.4321935491
684,2023-11-20,0x342d8532a017320a6471833f201803fee155766a,11.0
685,2023-11-12,0x46a8138b83c3567da83ddf2c41fb8a22c40d6de1,0.0137078614497672
686,2023-11-18,0x154f398d673bb1c8d4dfb0a205e7d50a9ee46b94,0.9485635935710208
687,2023-11-13,0xd4e36f4e9f4a7727770126e8da866c01117d3d9f,0.552768478264065
688,2023-11-02,0x6922afa6803b92533e51c75a7145ad5f0d7016ed,1.2925
689,2023-11-01,0xed427394301def008e16705398cc740a89dbc101,0.0060481084457909
690,2023-11-01,0xc9248467c4f761107e989ca54b5f75d380c597d9,0.023426699552391
691,2023-11-19,0x3d6523ef72f99e9f746f018598d71f3beb216bfa,0.0243938715163735
692,2023-11-16,0x7b4443d1127fde10ab7db6a07ace4bf903b2a0d6,12.842537004239947
693,2023-11-15,0x7becbc5e390994394412daf50164b1a22b90af3b,0.0049582268621311
694,2023-11-01,0xfa28c3ab28c30b8286a4e0784ba2c64126d99163,19.2358
695,2023-11-19,0xb94a2c4aa938d404a2fbcc13b7a4779461edec7c,0.51297763
696,2023-11-11,0xe795d3de925c970cbef7c691f9c39505202afaca,3.08829
697,2023-11-01,0x1212dd84c65e659a0b1ec560bf2e5b3a56a6ae57,1.21366221
698,2023-11-13,0x49bfc518aa90c1f0cd315c39619bfaa9b83c0a62,3.9760773728073024
699,2023-11-15,0x8e8ef5064b02d82da4b7fb207a40bff5ad1de912,0.0045
700,2023-11-27,0x4867c05b6daa432bfab8767fd0c61ee9b457fe74,0.3213780691605605
701,2023-11-15,0xd731e692270312d35ef79dbb28395f93bf194c99,0.02
702,2023-11-16,0xe2c19fb00e016cbe3ca2f3f1473f9fb06a9e05cc,0.0168399730982346
703,2023-11-02,0xf5d0a6a7c5a2b04a2e9395ddedcaf9712b462258,0.025
704,2023-11-28,0xd20bf69b592b9176e46ec229f82d7f1bf65fc9b2,0.8
705,2023-11-01,0x7944e72b9727ca3cfe87e892ace3b8737782798b,0.2
706,2023-11-10,0x9ef0f3934c7cd82e1e66632cd19347d035eb0e7d,0.12722116499
707,2023-11-03,0x1c74fc953de9e46dff6c0b0a9043948935aa524f,0.1
708,2023-11-01,0x7ea79c1cd528e3ad9cce1c7c6c64c9d2c37dbde7,23.0
709,2023-11-05,0x6e28346a83ba4b6cad09e2cbb826d458ab000b07,0.25
710,2023-11-09,0x32b94e0bd0a95a01886816a69907529a683ace36,0.2487933522416281
711,2023-11-01,0x41dd7c7ac24dbf843e49198f3545fa71a101030f,1.0556005487473814
712,2023-11-26,0xf3a552e7f7b7bd0f50ea5e484888f3fc502d5534,2.000172969030857
713,2023-11-10,0x4c77efcb44eeed89ab54cc0aeba64b2ddf919096,0.305610953842286
714,2023-11-04,0xe795d3de925c970cbef7c691f9c39505202afaca,1.45696
715,2023-11-13,0x4ff4588de00373007eda35ae2e9e76b323b0cc76,3.0
716,2023-11-08,0x2b7b39774a24c0e1d6d79ecf7a875fdfe088125e,0.0265515
717,2023-11-05,0xd731e692270312d35ef79dbb28395f93bf194c99,0.15
718,2023-11-22,0xd4e36f4e9f4a7727770126e8da866c01117d3d9f,0.53
719,2023-11-14,0x71cdc86e6b4a08fda973a296c4f0716c244dd7de,0.0392119742930762
720,2023-11-29,0x69b152f8cf6de70dc0c5316838312c5a508e16e1,0.798047
721,2023-11-14,0xa649f70776d330c3813b746d34100a4c4b140222,0.03026
722,2023-11-01,0x9d36fc0b2399e96e5758fc451a56e6abc2fca4a4,1.0
723,2023-11-17,0x9428481f22ce025b81e6e7265808fed2935e0ba4,0.0513
724,2023-11-28,0x4c87ccdc06e89b37e34e92a6a0b543683606a861,0.2
725,2023-11-01,0x988ffbca1723f38d23209598d48d070818282a64,0.0172852077458789
726,2023-11-10,0xae638845d991c854a28942477118e098597a5e44,0.75
727,2023-11-16,0xdbd4fd52102cbb8b44abef74d630e3eaa675fc1a,46.64126516
728,2023-11-23,0x8a88b6d088a81bfbf13ef63f5d770ee2cd99585d,2.095634062395167
729,2023-11-17,0x1b2d656d4b3022dcfabddaf35b8c02dfaf3f100c,1.686777135326616
730,2023-11-14,0x89bfd74a0a200bdb5010f7b57db71b684e939cae,3.980009983
731,2023-11-15,0xb93fdf812d9ce368d0d93760d0e5ac549f4e3bb0,20.49127
732,2023-11-08,0x8c8d66c8e57d3bb00abb85c1753d5d65ed0d27e7,0.1062030642068987
733,2023-11-02,0x4c77efcb44eeed89ab54cc0aeba64b2ddf919096,0.044
734,2023-11-17,0x841a63d6b17927de583404bcdc5281b99a0b801d,0.6207163138
735,2023-11-04,0x188d969d3f45b70cc742e48e74ce28d4c2dc1502,2.0938622702889558
736,2023-11-03,0x30a7378b1d10ffa663ac7c2fa5f54c0c8fb328ed,17.0
737,2023-11-10,0x9428481f22ce025b81e6e7265808fed2935e0ba4,0.359
738,2023-11-20,0xccca95ebaf66002e0c2f4bc3b7d3f2c997609255,0.22347
739,2023-11-27,0x000000000007700824831b0b57fd046faa37d558,1.0
740,2023-11-15,0x764dfd2c570336971168e4162a817b406e9659cc,1.6122207001098403
741,2023-11-09,0x491a6523252d682dc272e354fbcc4aaea9021e8f,72.49928840782312
742,2023-11-05,0xef9ab0faa56eb75845084cf9d7c543b6d0a4ac83,0.5
743,2023-11-28,0x99ea6a4681ef3a7729b15a737f5c3c65fe1c5fa6,0.17
744,2023-11-14,0x8c3108292daf647905ab6cea97da9ddae1763338,1.1
745,2023-11-13,0x4c77efcb44eeed89ab54cc0aeba64b2ddf919096,0.1965
746,2023-11-07,0x4821c094eda5ce2f4e62bbe0255404146fb7c430,0.047
747,2023-11-13,0x34b32a3eab9b0d50f85acb5a1bf55c954efbb135,0.0735361108344328
748,2023-11-27,0x4c87ccdc06e89b37e34e92a6a0b543683606a861,0.2
749,2023-11-29,0x843dd16b4da6044d69199518d0e7d01bbd31b5d6,0.03873
750,2023-11-04,0xf76cbf62eb29b1d6a48157b730a44edadd75957a,0.025065913287508
751,2023-11-27,0x825070bb67cc3562fde375928f257cde9a10849a,0.1158
752,2023-11-23,0xa1a091cad34bc30cb28fee182f9e289758feaa41,9.528338546875178
753,2023-11-07,0x8050f0ce29185c41ac0d1654642e60bc7afb6311,2.361490380822528
754,2023-11-10,0x340a9df3da62ae01a9c5888f431d4ee9d451743e,0.023674458191762
755,2023-11-04,0x1bdc857257f65239ddbd078c05809055f7ffe941,0.0475419472290602
756,2023-11-01,0x75b5186b9dc0666e70243f298d73cbb4846a632d,4.158350713148724
757,2023-11-06,0xa4c0126d4707dceb9c2256d4731a16748a34cf4c,5.85
758,2023-11-03,0xb62806fed50155439d3fb58a86927b3167a15946,1.0
759,2023-11-22,0x01ba591420dc2a73b6d45987649555a13ca93395,0.79
760,2023-11-01,0xedeb942e601ea9c53b3bfbccc04a2a5e6deb8721,1.4171427545676851
761,2023-11-01,0x89bfd74a0a200bdb5010f7b57db71b684e939cae,54.002772465648746
762,2023-11-18,0xd731e692270312d35ef79dbb28395f93bf194c99,0.074
763,2023-11-02,0x41f02daa82e3bdd3df3e3bb1f3a80f7a07ee86ba,0.10655116
764,2023-11-02,0x6dadd39d2d161fc51cb079df670744c4bbf2786f,0.35
765,2023-11-27,0x128c8a515607f4d62a8301118ff9c40c3b16baae,2.1721347284975394
766,2023-11-10,0x8badd8b59ddaf9a12c4910ca1b2e8ea750a71594,1.19396142
767,2023-11-08,0xa3b0bd914fd6d59ded87e18bc58d5d73313350f9,1.3387433927001786
768,2023-11-06,0x39df0c0525dfe447737919d725a2ed65a55eb242,0.3183040758836917
769,2023-11-02,0x340a9df3da62ae01a9c5888f431d4ee9d451743e,0.042491325741964
770,2023-11-02,0x682f9cc0ec042aa652378b42b25eab9a02432412,1.1188232613893685
771,2023-11-24,0x30a7378b1d10ffa663ac7c2fa5f54c0c8fb328ed,329.46169593
772,2023-11-12,0x81c66de24e6afa78c334dd5248989ee35813b6a6,0.51
773,2023-11-06,0xcaa5f88a9096bf6f1dc1f002b1bc626fd2d1e2f4,0.5743358927407173
774,2023-11-02,0x208b600bdf955331c466eb468019cf3f088dd408,4.438330441891773
775,2023-11-05,0x02b89fd6a45bb8c2f2de51130c6e9753c3b378d1,30.0
776,2023-11-27,0x7bf7fe906cad46a9f6f94ddacf092044e3970042,0.16759842
777,2023-11-11,0xd9afe40cadcbe168467d8c94a25ec13e8fd3a7fd,1.1482486546403543
778,2023-11-03,0x4a349bab54886b2c3f0b0ed29e53f004a5c346c3,0.75
779,2023-11-26,0x49bfc518aa90c1f0cd315c39619bfaa9b83c0a62,4.232007
780,2023-11-03,0x4ee516f82ad66abe981ae06ec5e7047701630df7,0.0414
781,2023-11-14,0xe777f7eb3a9d5bc07e1106f947c4a19d49a8a5af,0.09
782,2023-11-17,0x7517ef878cf234f18835ee9d566d03290cfd03a1,0.353
783,2023-11-03,0x210791c07be19dfa87ee016b7b839c09c316ccd9,0.001963739987229
784,2023-11-17,0x8badd8b59ddaf9a12c4910ca1b2e8ea750a71594,0.24547657
785,2023-11-01,0x0abbc482fbd91dbf413e3d6cc5622e03552ac13a,2.31488708
786,2023-11-25,0x1f013c9984f541c89c623c049e2d6eeae752cb78,0.073314516276644
787,2023-11-22,0x010648135b8a391b77fbfc41928a6131f7dece90,2.64
788,2023-11-04,0x7faa79444272fc33a893f1c121745324050c3feb,0.270843144854514
789,2023-11-03,0xc936a574c13f52470f8b34ebc605eb92d230fd16,0.0237011152838669
790,2023-11-02,0xd4e36f4e9f4a7727770126e8da866c01117d3d9f,1.0
791,2023-11-11,0x3ceecb27c4825906b44f859d17846e05b55115d1,2.3623449512022603
792,2023-11-17,0x1a148e9beb025f93e5677fce43e0f5959847d44c,0.11
793,2023-11-06,0xd7d707fc0120a73b89d32e6f0abcff2e2df5e232,15.99904481
794,2023-11-21,0xb8e9b58c3c1b409ec26d5c61869eace24143e5d8,1.5
795,2023-11-26,0x4c77efcb44eeed89ab54cc0aeba64b2ddf919096,0.198
796,2023-11-11,0x1df65a6c47efbc7210b65158300c797e1b234171,16.363074458763755
797,2023-11-25,0x4370539c7af4210a6a6eb768d5df922f36f06240,1.5230287710463202
798,2023-11-16,0xf8e74c528009fea4eb1c2bcabdca6c7c267ae9e1,0.1
799,2023-11-03,0x61753c9e8687b8dc70ba67bc2b6f872b05f7d338,0.441421285
800,2023-11-23,0x49658c334d2d2c43638797ca09ab60ddbcf6ec8c,1.0
801,2023-11-03,0xf2b50b998041b588845a15eb9a9d8ddf0639a568,0.07
802,2023-11-22,0xb75014cc69fc3fb0b474179620da4b8bdba68b78,0.0791056966789638
803,2023-11-09,0x0008262585e4aa546414df4a5c509b2d5e2c0000,0.0313371564664222
804,2023-11-08,0x970bb85b997af2369b4be78e703e552d4d0d7158,0.3
805,2023-11-10,0xe6c476609e34740249ba442b8215279c5541ce66,0.202
806,2023-11-02,0xf0a326fde85eba4388c720c71e7e84705c3d7d03,0.500380467406093
807,2023-11-22,0x8710ae43cfcdeccf9263fd32fb231d43b9cc7ea4,0.0405522856420705
808,2023-11-13,0xa779f7f2de2f3a09526c9163096e5cda5e313999,0.124
809,2023-11-17,0x3982ebe7d6a37789afee81b7768b5f81683f6465,0.0782
810,2023-11-20,0x541d7a63bf67816aa05e7993cd9907015523e1d7,2.283616980745429
811,2023-11-15,0xef9ab0faa56eb75845084cf9d7c543b6d0a4ac83,0.8
812,2023-11-22,0x8badd8b59ddaf9a12c4910ca1b2e8ea750a71594,0.00484301
813,2023-11-09,0xede4c7d7df11c4e60b94d667fcb236e23b401973,0.42277789
814,2023-11-12,0x9a62b2f57e41b0ed30591d56b3e2468bcf71faab,0.3849064919996939
815,2023-11-27,0xe5a5f82fed080b797f7b19a1f24fd1664a5c4416,0.848898869006912
816,2023-11-13,0x3853e3e1c2138f78ea3043f094be1230d59f441c,0.056220617457471
817,2023-11-27,0x95be60b7972a15ddc90584a0918818ef93c587b1,1.046669458051924
818,2023-11-03,0x2172d29a84a253123f45d6ee55fffa64770fa54d,0.1324108693948822
819,2023-11-17,0xec3dce7157f26949c790776821f75cec7c4699be,0.222
820,2023-11-10,0x99a2c343c7eae7ebb4da88d8acba326c78fd08c0,2.33
821,2023-11-18,0xbf87edba0518114decf6fcc6947205b64000f308,0.507850991135162
822,2023-11-01,0xbd913808929bf38eac1da839c953cf43b2de4fb3,3.16
823,2023-11-21,0x6cd769409248c17e6fb9a22340db1780ff409b93,0.1223702531946943
824,2023-11-19,0xeae3d0549442b8f2c758b18871002b9ad42f9493,0.02
825,2023-11-10,0x380bd919d2eb475ebf10eba37119dc514473ca4c,1.6005058
826,2023-11-03,0x38fa9ed7bccb6a40964aa06afd060feb5991476b,2.839435119
827,2023-11-05,0xa7a190cb5c00195e1595ac62d221009e20bfc441,0.021
828,2023-11-09,0xccca95ebaf66002e0c2f4bc3b7d3f2c997609255,0.3
829,2023-11-27,0x1b42981118a2a3de728312261eb383d6352d05d8,2.478
830,2023-11-09,0xfd01eda2f317f33beac8a17f502f46a3a20a1db4,0.02
831,2023-11-06,0x16ae77f05cb35bd58295ea016350e5a75ae0fdc6,0.25
832,2023-11-18,0x32162059eac9a0a0c51889ec9b3ae371dd5ca5ce,0.0152212793485292
833,2023-11-12,0x7ee923c747c5923ddb882f88cff232f4a9bbd195,0.0019514384540704
834,2023-11-13,0x8badd8b59ddaf9a12c4910ca1b2e8ea750a71594,0.02219298
835,2023-11-06,0x058401753626b0b7379e38a5e33aa536a2daa442,3.70738953
836,2023-11-05,0x8d8c1d8aab423ba09f0a958055d742790805afca,0.2521
837,2023-11-26,0x8badd8b59ddaf9a12c4910ca1b2e8ea750a71594,0.00481602
838,2023-11-03,0x9b965255e809bbc0fc5fa957cd7859530bda3f06,100.0
839,2023-11-20,0xb7d0e84b85df0ca4811f0564e8d83f51011666a8,0.098854258683742
840,2023-11-16,0x18a4486c2e8a27b726f8af24e2e77858d454e556,1.7312856281623423
841,2023-11-01,0x9d63d001d60d13d72567f54c7142911287f047a6,0.4
842,2023-11-07,0xf3803a64a3a57645a0fc7f9d97428c67af88bd73,0.05
843,2023-11-01,0xd1b1345caf20e0facfb97958602c84035cf2fbe2,0.0263826877443428
844,2023-11-25,0xbad2750b1d8054104015ef3199bb3d53703e02c1,61.36
845,2023-11-05,0xb93fdf812d9ce368d0d93760d0e5ac549f4e3bb0,34.342507649999995
846,2023-11-07,0xfc010942eb2e66a4b27de93a8ce992d0c7268977,0.3121101815782191
847,2023-11-22,0x49bfc518aa90c1f0cd315c39619bfaa9b83c0a62,3.319181
848,2023-11-16,0x00e961e44b0fe831ae999dba1de6dc7d9f5cd1ca,1.0324881355699955
849,2023-11-24,0xd62185b99153fde17a0ebd383aed5ed11129effc,0.0489061212020282
850,2023-11-11,0x913ca58610ea3fea8087d181ad26aac0882dae8c,0.3
851,2023-11-08,0x45f278eae83183d25c77bcc9def2db0742233e8d,0.1588289330576534
852,2023-11-16,0xf99ad952a8df53ebe6f2d3a2b948537d4d242bf2,2.51870084026431
853,2023-11-10,0x9979202ca4a3c246b0e3bc458baabbaba662a981,0.04716467251785
854,2023-11-09,0xb8356a14e2610315f4d6604c71738c7f2ef7aa2a,57.29402657
855,2023-11-18,0x3658d6a78a4d6ca507a038d3c533cf766e896048,0.026
856,2023-11-04,0x0c716b5ea22619046f867404f15685b5bfad795e,1.85
857,2023-11-10,0xd4e36f4e9f4a7727770126e8da866c01117d3d9f,1.037254333170494
858,2023-11-18,0x56fef7c2d16fc8a171ad26111e6a48d5e31fbb87,0.1784
859,2023-11-11,0x3b80d6d859bee0f8dbcaf4124d08f4f2d0172f11,0.6291208419174562
860,2023-11-28,0xf19aed29a6cd4f5a1b3c8ed79d987e3fc1dca853,4.9
861,2023-11-04,0x1df65a6c47efbc7210b65158300c797e1b234171,0.19498364
862,2023-11-24,0x38fa9ed7bccb6a40964aa06afd060feb5991476b,26.532464134
863,2023-11-13,0x9b0fc420f753561b2ef618a038ed38efbe311be1,0.09907924
864,2023-11-06,0x6b8e7fb3848c7ec60066c884f719de6f6d1e0177,0.1
865,2023-11-06,0xaebf9c0e04bc7e573abc230a9d0734a818fbe50d,5.0
866,2023-11-17,0x64cdaae5eef16db6db48830c779e39e1905beebd,0.22
867,2023-11-16,0x26a1e2ec5a19b0bc6c12bfc26deb5ef4794eb7ee,1.055691
868,2023-11-08,0x9b6f6a6663cddfa4f18d1f48f9f6ef4f81c47279,0.027053378624091
869,2023-11-12,0xb653f47b714227e7780f308fdde933194f45710d,36.774
870,2023-11-29,0xbca0c51e96ba4582f659cd89fae0e3e586076658,0.08
871,2023-11-12,0xdb583bb06a4355521f522d7e95857760e0ac273f,63.179732
872,2023-11-29,0x342d8532a017320a6471833f201803fee155766a,1.43969436
873,2023-11-07,0x6996c3549d3b6ccb2866886a7f6f305f02c091de,0.17
874,2023-11-07,0xa4c0126d4707dceb9c2256d4731a16748a34cf4c,2.95
875,2023-11-13,0x841a63d6b17927de583404bcdc5281b99a0b801d,0.8393205501000001
876,2023-11-13,0x6c25af996d640921a570a4101448774a93cc43d0,0.3315931397996401
877,2023-11-13,0xe2b969ee7bb5e7371c9c2f894513913409f80a95,3.108196373658505
878,2023-11-17,0xd4e36f4e9f4a7727770126e8da866c01117d3d9f,1.15946051998805
879,2023-11-26,0x9979202ca4a3c246b0e3bc458baabbaba662a981,0.0826251223129543
880,2023-11-02,0xf26cfa409652e4c125ec94201459b0fa323d6aff,0.08821869
881,2023-11-04,0x2fe4516fb4765f98ca46c9df28117c778e360ee0,8.06676969
882,2023-11-12,0x0cbee687015d5151ba084806e00a59a8e6f206c2,9.3982658076295
883,2023-11-17,0x4c77efcb44eeed89ab54cc0aeba64b2ddf919096,0.1965
884,2023-11-11,0xb489b8d0b3ed9ce5eea90fd540890056e4badb96,0.0767381054418619
885,2023-11-12,0x8a88b6d088a81bfbf13ef63f5d770ee2cd99585d,0.0243193270866162
886,2023-11-03,0x7af0ed1b3d49461cd41e61de52aa041952875371,0.498
887,2023-11-06,0xdbd4fd52102cbb8b44abef74d630e3eaa675fc1a,123.47808389
888,2023-11-20,0x2a6d66c327d20fe6a0788b3cc0ba4da09e0dc54d,0.007
889,2023-11-14,0x11bfa2ef802b40ffb6ee30613bf5fadd7a5bef74,0.906165949734653
890,2023-11-11,0xffe15ff598e719d29dfe5e1d60be1a5521a779ae,1.4163
891,2023-11-25,0xa4a4d6e1fbf73c120f029a55d42b205360548a16,0.021698973334146
892,2023-11-10,0x76c95cfdb5e55a3831353aaaeb6433abee1294d7,1.0
893,2023-11-06,0xea156042ee500460842fbeb28a9269ea1c98ce4f,0.0225987862880607
894,2023-11-28,0xb8e9b58c3c1b409ec26d5c61869eace24143e5d8,1.501
895,2023-11-23,0xa3fcdeb273bf711e214d01d09b304fd8fb77381e,1.6
896,2023-11-02,0x4ff4588de00373007eda35ae2e9e76b323b0cc76,3.0
897,2023-11-14,0xb6dd7c9c508d3b63ea6f7f0f45baa5fd4993c920,0.06103559
898,2023-11-22,0x4ff4588de00373007eda35ae2e9e76b323b0cc76,7.05
899,2023-11-02,0x841a63d6b17927de583404bcdc5281b99a0b801d,0.347215087
900,2023-11-02,0x1189a915ebc45bf518dba6260ff6b7f09c74dc90,0.0559
901,2023-11-09,0xb0dad0c39190157f52693a81b596a231960fe8b3,1.0
902,2023-11-09,0xd930f9ae8fb1616c372a9e875b0bc4e452f28f1b,0.0200035006126072
903,2023-11-12,0x225c81f693fc0199571bcc4d1753a78b68a7d151,0.0693328906444541
904,2023-11-01,0x90ca3831732b1fcae423f3d77798e0ec4cedcf2c,0.29
905,2023-11-26,0x5c028fb6827f810c6d10516f890c9b666c8c4b30,1.876377422173677
906,2023-11-23,0xbf70b74e36d6589918ccfa1446096680dc61f01c,0.2
907,2023-11-23,0x024aca92fdd5659fcfa6d356c1d3e43535899a99,2.0
908,2023-11-21,0x2e56d9f06d6d20a26c232289ff014f81d2f69888,0.8635172565070777
909,2023-11-10,0x8b8d83c6a128e1aec08bb79ad9b96617222d720c,2.296735305935489
910,2023-11-25,0xdbd4fd52102cbb8b44abef74d630e3eaa675fc1a,0.16860976
911,2023-11-23,0x3d05bc525ad296c246901f38b23542692ab54a8d,14.15
912,2023-11-03,0x2c73df2f869ffe5a9768329429987b8ba2fa2cfe,0.034
913,2023-11-09,0xb7d0e84b85df0ca4811f0564e8d83f51011666a8,0.1
914,2023-11-10,0x841a63d6b17927de583404bcdc5281b99a0b801d,0.3445474422
915,2023-11-08,0x3658d6a78a4d6ca507a038d3c533cf766e896048,0.04
916,2023-11-01,0xcfe29629e71f0c685e8e9d4943d55cf687bf0b1f,0.0671549671812543
917,2023-11-11,0x0899d57e77d6d0eca2d31cb9840abd0228fe0387,1.13
918,2023-11-17,0xea3293875f225e0a0a970d342e87c59bb319d9a1,0.19725599900856
919,2023-11-24,0x4fda5517d8b62363f682dec34eff4e238d9c9585,0.8733172598407866
920,2023-11-26,0x94b2ec96f05b9c8884817110cf96e3fed2633dac,1.297623260978803
921,2023-11-01,0x2610e200aa417f4d14a0ea28b739ce002421bb1e,0.274
922,2023-11-28,0xc4cb979a2ad3e9bf87d91fa89fe0cb7247e4a63c,1.238861586919964
923,2023-11-15,0xe33dfbed27c78e6b87eff7d3e7b4bbb546032f53,0.8977712295156498
924,2023-11-03,0x0aa119cab0c98aadb40db4f4b53c1dc555392a71,2.0
925,2023-11-14,0xaa9e0372c6a88940a7262d9ef68a0f08a5abd698,3.9288873033972007
926,2023-11-05,0x3d24ea02079f70f0d5ee7a33b114a21bbb7aa5b6,0.4559999999999999
927,2023-11-13,0x8bcffc744b62e61ef01c3cf0b0b31b6992a8993c,6.60654754
928,2023-11-06,0xfc010942eb2e66a4b27de93a8ce992d0c7268977,0.7531167199755097
929,2023-11-09,0xb3915a7191f7d1ac807c670ba2d6a70ae9b822cf,1.242313792554648
930,2023-11-09,0xb5b348967f660c3421b089e6227c9de55c9ecccb,1.9775717856931505
931,2023-11-08,0x4fa5e8b6464def14e8da076c86a35edb919c5dfb,1.3
932,2023-11-11,0x946abc83a84cdbcf34a48590427b69c0261cfbd4,0.260008724
933,2023-11-02,0xd8f595417b1d0dc7a6d5e391433bf7d996280243,2.1
934,2023-11-16,0xb8e9b58c3c1b409ec26d5c61869eace24143e5d8,1.0
935,2023-11-14,0x71d07f5a495848005358ba26dd8127b3707318b1,68.75048763
936,2023-11-17,0x4bb96c7075e5164197e7a24b8771d92d4c27727f,0.9253089982718032
937,2023-11-19,0xb8356a14e2610315f4d6604c71738c7f2ef7aa2a,0.61357412
938,2023-11-05,0x245b242c9303c60ea87a04d3b9a926c04dd96a20,0.209
939,2023-11-03,0xb1e66855fd67f6e85f0f0fa38cd6fbabdf00923c,6.520938566
940,2023-11-14,0x0abbc482fbd91dbf413e3d6cc5622e03552ac13a,1.61218426
941,2023-11-15,0xa7964d31fcb2dde6cae43a71205299deadef90bb,0.2788912641014835
942,2023-11-23,0x0cbee687015d5151ba084806e00a59a8e6f206c2,18.24504521272944
943,2023-11-11,0xb234ffb0dbecec1a8a8e28bc41764048f15fa339,0.038781139185865
944,2023-11-11,0x513b6836fbf21311b085091206b6cba7ced91699,0.61784
945,2023-11-25,0xc801f78138a72f8df982f676fc224a3babde5e83,0.0485624382902312
946,2023-11-10,0x49bfc518aa90c1f0cd315c39619bfaa9b83c0a62,1.999244
947,2023-11-21,0xbad2750b1d8054104015ef3199bb3d53703e02c1,14.5
948,2023-11-04,0xfbe9f10cc36a98e1cb1bf3d635c44bd17d1e6e65,0.0245234280482621
949,2023-11-05,0x32162059eac9a0a0c51889ec9b3ae371dd5ca5ce,0.010562673623948
950,2023-11-25,0xb8e9b58c3c1b409ec26d5c61869eace24143e5d8,1.25
951,2023-11-27,0x46365735088dabdeaae8e2a75504c1f08167913d,0.44588019
952,2023-11-29,0xd37fd51e5237873d2c281fcf5ea579fcfef42ee5,0.0777553459744506
953,2023-11-11,0x5bc13c3971e00540d79fdd5146e150994e14ada5,0.199412
954,2023-11-22,0x841a63d6b17927de583404bcdc5281b99a0b801d,0.8465888654
955,2023-11-14,0xccae6152ebb5734d7e17a82ee3d387ae438a65b4,0.025
956,2023-11-01,0xd4757461d4a901f62e23056e8e6e5eb4a699b6e3,0.15
957,2023-11-08,0x385299b8fee89f4ea1130a7fbff6d539e44efc15,0.010021303255216
958,2023-11-23,0xedc17b914aa1168a7f6be8ce73e774c0c10ac122,0.0096969226815869
959,2023-11-03,0x1e56029d7cbd54905fe8eec41ca1257c1af605be,0.2201078916892611
960,2023-11-13,0x3247852fd0315a47a8c13fa821bb291d7bb61d2f,5.0
961,2023-11-21,0xb93fdf812d9ce368d0d93760d0e5ac549f4e3bb0,123.82813318
962,2023-11-23,0x3c6184f4ee527600dcc0163ccc47dedd110a6101,0.000845404802261808
963,2023-11-12,0xfa9e8ad2685d3fa824f585eb4dd954be60edff60,0.0862553293501533
